,id,StartDate,EndDate,Duration__in_seconds_,infoconsent,sex,age,district,education,education_other,conlib,religion,marital_status,household,BFI_extra,BFI_agree,BFI_consc,BFI_negem,BFI_open,HVIC_HC_avg,HVIC_VC_avg,HVIC_VI_avg,HVIC_HI_avg,prosoc_ALL_avg,CFC_F_avg,CFC_I_avg,helpless_CLIM_avg,helpless_COV_avg,helpless_VAC_avg,threat_COV_avg,threat_VAC_avg,threat_CLIM_avg,procovid_avg,proenviro_avg,provacc_avg,antivacc_avg,bfi1,bfi2,bfi3,bfi4,bfi5,bfi6,bfi7,bfi8,bfi9,bfi10,bfi11,bfi12,bfi13,bfi14,bfi15,bfi16,bfi17,bfi18,bfi19,bfi20,bfi21,bfi22,bfi23,bfi24,bfi25,bfi26,bfi27,bfi28,bfi29,bfi30,HVIC_1,HVIC_2,HVIC_3,HVIC_4,HVIC_5,HVIC_6,HVIC_7,HVIC_8,HVIC_9,HVIC_10,HVIC_11,HVIC_12,HVIC_13,HVIC_14,HVIC_15,HVIC_16,HVIC_17,HVIC_18,HVIC_19,HVIC_20,prosoc_mot_1,prosoc_mot_2,prosoc_mot_3,prosoc_mot_4,prosoc_mot_5,prosoc_mot_6,prosoc_mot_7,prosoc_mot_8,prosoc_mot_9,prosoc_mot_10,prosoc_mot_11,prosoc_mot_12,prosoc_mot_13,prosoc_mot_14,prosoc_mot_15,prosoc_mot_16,prosoc_mot_17,prosoc_mot_18,prosoc_mot_19,prosoc_mot_20,prosoc_mot_21,prosoc_mot_22,prosoc_mot_23,futorient_1,futorient_2,futorient_3,futorient_4,futorient_5,futorient_6,futorient_7,futorient_8,futorient_9,futorient_10,futorient_11,futorient_12,futorient_13,futorient_14,Bclima_1,Bclima_2,Bclima_3,Bclima_4,Bcovid_1,Bcovid_2,Bcovid_3,Bcovid_4,Bvac_1,Bvac_2,Bvac_3,Bvac_4,Ocovid_1,Ocovid_2,Ocovid_3,Ovac_1,Ovac_2,Ovac_3,Oclima_1,Oclima_2,Oclima_3,helpbeh,emosup,supp,soclif,compl,wassep,waspro,plabag,singleplas,throwfood,buycloth,origcloth,food,electro,energy,heat,vacflu,vaccovid,vaccovidX,educ,genvacc,attvacc_1,attvacc_2,attvacc_3,attvacc_4,attvacc_5,attvacc_6,attvacc_7,attvacc_8,attvacc_9,attvacc_10,redirect,finished,alt4_R,alt10_R,alt16_R,alt20_R,alt23_R,prosoc_ALT_avg,prosoc_PUB_avg,prosoc_EMO_avg,prosoc_DIR_avg,prosoc_COM_avg,prosoc_ANO_avg,antivacc1_R,antivacc7_R,antivacc9_R,antivacc10_R,status_R,vacc_emo_avg
10,02fc96f0-bde3-11eb-9b31-a3a75e28ecb4,2021-05-26 07:46:33,2021-05-26 08:09:40,1386.0,"I have read the above, I agree and I am interested in participating in the research.",man,72.0,Košice I,university (PhD.),,6,1 - religion is not important to me at all,married,2.0,4.666666666666667,4.5,4.833333333333333,2.3333333333333335,4.5,4.5,4.0,4.666666666666667,4.666666666666667,3.8055555555555554,6.857142857142857,1.2857142857142858,4.75,5.5,2.75,2.0,2.0,3.0,1.8,2.272727272727273,2.0,1.7,4,totally agree,totally agree,4,4,totally agree,4,totally agree,I don't agree at all,totally agree,totally agree,4,totally agree,I don't agree at all,4,4,totally agree,totally agree,2,4,totally agree,totally agree,totally agree,2,totally agree,totally agree,4,4,4,totally agree,4,4,4,4,5 - completely,4,5 - completely,5 - completely,5 - completely,4,5 - completely,3,5 - completely,5 - completely,4,4,4,5 - completely,4,5 - completely,4,4,4,4,5 - completely,4,5 - completely,1 - not at all,5 - completely,4,3,4,4,4,3,1 - not at all,4,5 - completely,4,3,5 - completely,1 - not at all,5 - completely,7.0,7.0,1 - not at all,2,1 - not at all,7.0,7.0,6.0,1 - not at all,1 - not at all,1 - not at all,2,7.0,7.0,6,5,4,4,6,5,6,5,3,2,5,1 - totally disagree,2,2,2,2,2,2,3,3,3,b,b,a,b,b,c,c,c,b,c,b,a,a,b,c,b,b,c,d,a,b,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,2,5,2,4,5,"Yes, I want to continue.",33.0,2.0,2.0,5.0,3.0,1.0,2.6,4.25,4.25,4.333333333333333,5.0,2.4,1.0,1.0,2.0,1.0,1.0,2.375
11,031f2aa0-bde3-11eb-9a63-439e80ba296b,2021-05-26 13:23:32,2021-05-26 14:15:48,3135.0,"I have read the above, I agree and I am interested in participating in the research.",woman,32.0,Žilina,high school,,4,7 -  religion is very important to me,married,4.0,4.5,4.333333333333333,4.5,2.1666666666666665,3.5,4.0,4.25,4.666666666666667,3.6666666666666665,3.341666666666667,6.0,5.0,5.5,4.25,6.25,6.333333333333333,6.0,7.0,2.4,2.0,1.25,4.0,4,totally agree,neutral,neutral,I don't agree at all,neutral,4,totally agree,I don't agree at all,4,totally agree,4,totally agree,2,4,totally agree,totally agree,totally agree,2,neutral,totally agree,totally agree,4,2,totally agree,totally agree,neutral,totally agree,neutral,4,3,5 - completely,4,4,4,4,5 - completely,4,5 - completely,5 - completely,3,3,5 - completely,4,2,4,3,5 - completely,3,5 - completely,1 - not at all,4,4,3,1 - not at all,3,5 - completely,5 - completely,5 - completely,2,5 - completely,3,2,4,3,3,2,3,5 - completely,5 - completely,4,4,5 - completely,5 - completely,5 - completely,3,4,4,7.0,7.0,6.0,5 - completely,7.0,6.0,6.0,6.0,6.0,6,6,5,5,6,3,4,4,5,6,7 - totally agree,7 - totally agree,5,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,4,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,b,c,a,c,c,c,b,c,b,b,a,a,a,b,c,b,a,a,,a,b,5,5,5,5,5,5,4,5,2,3,"Yes, I want to continue.",30.0,3.0,4.0,3.0,1.0,1.0,2.4,2.0,3.25,4.0,4.0,4.4,1.0,2.0,4.0,3.0,1.0,6.125
12,038a7510-bde3-11eb-87f2-2fea3dff525c,2021-05-26 23:59:46,2021-05-27 00:22:30,1364.0,"I have read the above, I agree and I am interested in participating in the research.",woman,24.0,Kysucké Nové Mesto,high school,,4,7 -  religion is very important to me,single,4.0,3.0,4.333333333333333,3.6666666666666665,2.3333333333333335,3.5,4.0,4.25,3.3333333333333335,5.0,3.2083333333333335,4.571428571428571,4.571428571428571,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.3636363636363635,1.25,4.1,2,totally agree,neutral,2,neutral,neutral,totally agree,4,2,neutral,4,4,4,2,neutral,neutral,totally agree,4,2,4,4,4,4,2,4,2,neutral,neutral,4,4,5 - completely,4,4,4,4,5 - completely,5 - completely,5 - completely,3,4,5 - completely,4,3,3,4,4,5 - completely,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5 - completely,5 - completely,4,4,5 - completely,5 - completely,5 - completely,4,5 - completely,5 - completely,4,5 - completely,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,b,c,c,a,a,b,a,a,a,b,a,a,a,a,b,b,b,a,,a,a,2,4,4,4,4,4,1 - totally disagree,4,2,2,"Yes, I want to continue.",50.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.25,3.0,3.5,3.0,4.0,5.0,4.0,4.0,2.0,3.5
13,03db6ac0-bde3-11eb-b360-4f0234f744e0,2021-05-26 08:33:24,2021-05-26 08:46:26,782.0,"I have read the above, I agree and I am interested in participating in the research.",man,49.0,Hlohovec,high school without graduation,,5,4,married,3.0,4.666666666666667,3.1666666666666665,4.666666666666667,1.8333333333333333,2.6666666666666665,3.75,3.5,4.333333333333333,3.6666666666666665,2.744444444444445,4.142857142857143,1.4285714285714286,3.0,3.5,1.0,5.0,1.0,4.333333333333333,2.2,2.3636363636363638,2.25,1.2,totally agree,2,totally agree,I don't agree at all,I don't agree at all,totally agree,2,totally agree,I don't agree at all,2,4,4,totally agree,2,4,totally agree,2,totally agree,2,I don't agree at all,totally agree,4,totally agree,I don't agree at all,4,4,totally agree,neutral,4,4,2,4,4,4,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,1 - not at all,1 - not at all,4,4,1 - not at all,4,3,4,3,5 - completely,5 - completely,3,5 - completely,5 - completely,4,4,4,1 - not at all,3,5 - completely,1 - not at all,1 - not at all,4,4,1 - not at all,1 - not at all,1 - not at all,4,1 - not at all,5 - completely,1 - not at all,1 - not at all,5 - completely,4,4,1 - not at all,1 - not at all,4,1 - not at all,7.0,3,1 - not at all,1 - not at all,1 - not at all,1 - not at all,5 - completely,5 - completely,3,4,4,1 - totally disagree,5,4,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,4,5,4,b,a,b,c,c,c,b,b,b,c,c,b,a,b,c,c,b,c,d,a,c,5,1 - totally disagree,1 - totally disagree,2,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,4,5,"Yes, I want to continue.",0.0,1.0,1.0,5.0,1.0,1.0,1.8,4.5,1.5,3.6666666666666665,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
14,03e08650-bde3-11eb-acd7-3386f7261880,2021-05-26 16:54:44,2021-05-26 17:23:57,1753.0,"I have read the above, I agree and I am interested in participating in the research.",woman,29.0,Medzilaborce,university (Bc.),,5,2,single,2.0,4.166666666666667,4.0,4.166666666666667,3.8333333333333335,4.5,4.0,4.0,2.6666666666666665,5.0,3.491666666666667,5.0,4.857142857142857,3.0,4.0,4.0,6.666666666666667,7.0,1.0,2.4,1.6363636363636365,1.0,4.4,4,4,totally agree,4,totally agree,2,totally agree,totally agree,2,totally agree,totally agree,2,totally agree,4,4,totally agree,totally agree,4,4,totally agree,4,totally agree,2,4,4,totally agree,neutral,4,totally agree,4,5 - completely,5 - completely,4,2,4,5 - completely,3,5 - completely,4,4,5 - completely,4,2,3,5 - completely,4,3,5 - completely,5 - completely,3,3,4,4,4,3,4,5 - completely,3,4,5 - completely,3,4,3,4,3,2,3,5 - completely,3,3,3,1 - not at all,3,5 - completely,3,6.0,5 - completely,6.0,6.0,5 - completely,6.0,4,5 - completely,4,4,5 - completely,5 - completely,3,3,4,2,7 - totally agree,1 - totally disagree,7 - totally agree,1 - totally disagree,1 - totally disagree,1 - totally disagree,7 - totally agree,7 - totally agree,6,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,b,c,a,c,c,c,a,b,a,b,b,a,a,a,b,b,a,a,,a,a,5,5,5,5,5,3,1 - totally disagree,5,1 - totally disagree,1 - totally disagree,"Yes, I want to continue.",35.0,2.0,1.0,4.0,3.0,3.0,2.6,3.25,3.5,4.0,5.0,2.6,1.0,5.0,5.0,5.0,2.0,5.5
15,044a0c20-bde3-11eb-a69a-317e663d38c0,2021-05-26 10:10:35,2021-05-26 10:27:04,989.0,"I have read the above, I agree and I am interested in participating in the research.",woman,31.0,Levoča,"university (Mgr., Ing.)",,4,7 -  religion is very important to me,married,4.0,4.5,4.166666666666667,4.666666666666667,3.0,4.333333333333333,4.25,3.25,4.0,3.6666666666666665,3.608333333333333,6.428571428571429,4.428571428571429,6.25,6.0,1.0,5.333333333333333,1.0,5.666666666666667,2.2,2.272727272727273,2.5,1.1,4,4,4,totally agree,neutral,totally agree,totally agree,totally agree,2,neutral,totally agree,neutral,totally agree,2,totally agree,4,4,totally agree,neutral,totally agree,4,totally agree,totally agree,neutral,totally agree,totally agree,4,4,neutral,totally agree,3,2,4,5 - completely,5 - completely,3,4,3,5 - completely,4,5 - completely,3,2,5 - completely,4,3,4,5 - completely,4,5 - completely,3,4,3,1 - not at all,3,3,4,4,5 - completely,3,4,3,1 - not at all,4,4,1 - not at all,3,4,1 - not at all,1 - not at all,5 - completely,3,3,7.0,6.0,4,4,7.0,7.0,7.0,4,4,2,3,7.0,7.0,7.0,7 - totally agree,6,7 - totally agree,5,7 - totally agree,5,7 - totally agree,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,5,7 - I feel very threatened,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,5,7 - I feel very threatened,b,c,a,b,c,c,b,b,b,c,c,b,a,b,c,b,a,c,b,c,c,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,2,1 - totally disagree,5,1 - totally disagree,5,5,"Yes, I want to continue.",47.0,5.0,3.0,5.0,5.0,3.0,4.2,2.5,3.75,4.0,4.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0
16,04690600-bde3-11eb-93e7-5788a78ca8ea,2021-05-27 18:47:12,2021-05-27 19:24:10,2217.0,"I have read the above, I agree and I am interested in participating in the research.",woman,45.0,Košice I,"university (Mgr., Ing.)",,3,4,divorced,3.0,4.0,3.5,4.0,1.6666666666666667,3.5,3.5,2.75,2.3333333333333335,4.0,3.4583333333333335,3.5714285714285716,4.571428571428571,4.75,2.75,5.0,4.666666666666667,4.666666666666667,4.0,2.0,2.0,1.25,3.6,4,neutral,2,2,neutral,4,4,totally agree,I don't agree at all,neutral,totally agree,4,totally agree,2,4,totally agree,4,4,I don't agree at all,neutral,2,totally agree,totally agree,2,4,4,I don't agree at all,neutral,2,4,3,3,3,3,4,3,2,4,2,3,5 - completely,3,2,4,4,3,2,5 - completely,4,3,1 - not at all,5 - completely,2,1 - not at all,1 - not at all,3,5 - completely,3,4,1 - not at all,4,3,1 - not at all,5 - completely,3,1 - not at all,1 - not at all,4,4,1 - not at all,3,1 - not at all,1 - not at all,2,3,4,6.0,3,3,3,4,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5,5,4,5,3,2,3,3,4,5,5,6,4,5,5,5,5,4,4,4,4,b,b,a,c,b,b,a,b,b,c,b,a,a,c,c,b,a,a,,a,b,3,3,4,4,4,3,1 - totally disagree,4,2,4,"Yes, I want to continue.",50.0,5.0,5.0,5.0,5.0,5.0,5.0,1.25,3.0,4.0,4.5,3.0,3.0,5.0,4.0,2.0,2.0,4.833333333333334
17,04955840-bde3-11eb-a9c3-8f8bd519ba51,2021-05-26 17:26:43,2021-05-26 17:48:37,1313.0,"I have read the above, I agree and I am interested in participating in the research.",woman,35.0,Levice,high school,,4,4,single,1.0,3.0,4.0,3.0,3.6666666666666665,4.166666666666667,4.75,2.75,3.3333333333333335,4.333333333333333,4.133333333333333,5.285714285714286,2.4285714285714284,3.75,2.5,1.75,5.0,1.0,5.0,1.6,2.272727272727273,2.25,1.4,2,4,2,4,totally agree,4,4,4,4,totally agree,4,4,4,2,4,4,4,2,4,4,2,4,4,4,2,2,4,2,4,totally agree,4,1 - not at all,3,4,5 - completely,5 - completely,5 - completely,4,3,5 - completely,4,2,3,5 - completely,4,2,4,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,1 - not at all,1 - not at all,5 - completely,5 - completely,1 - not at all,5 - completely,1 - not at all,5 - completely,5 - completely,1 - not at all,5 - completely,5 - completely,1 - not at all,5 - completely,5 - completely,1 - not at all,1 - not at all,1 - not at all,5 - completely,4,6.0,6.0,1 - not at all,1 - not at all,1 - not at all,5 - completely,6.0,2,4,6.0,2,2,6.0,6.0,6,4,4,1 - totally disagree,4,2,2,2,2,2,2,1 - totally disagree,5,5,5,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,5,5,5,a,b,a,a,c,b,c,c,b,b,b,b,b,c,c,a,b,c,a,a,c,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,5,"Yes, I want to continue.",11.0,5.0,5.0,5.0,5.0,2.0,4.4,3.0,4.0,5.0,5.0,3.4,1.0,5.0,1.0,1.0,2.0,1.375
18,05188900-bde3-11eb-8ff7-2dffe8e35377,2021-05-26 11:35:51,2021-05-26 11:54:37,1125.0,"I have read the above, I agree and I am interested in participating in the research.",woman,35.0,Trenčín,"university (Mgr., Ing.)",,4,3,married,4.0,3.8333333333333335,3.8333333333333335,3.8333333333333335,2.1666666666666665,3.3333333333333335,3.0,3.25,2.0,3.0,3.255555555555555,4.285714285714286,3.7142857142857144,3.0,3.0,4.25,4.666666666666667,4.666666666666667,4.0,1.8,2.3636363636363638,1.25,3.1,4,4,neutral,neutral,4,neutral,4,4,2,neutral,4,neutral,4,2,neutral,4,4,4,2,2,4,4,4,2,4,4,4,4,2,4,2,4,3,2,3,3,3,3,2,3,3,3,2,4,2,4,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,2,5 - completely,5 - completely,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,5,4,4,4,5,5,5,5,4,4,4,4,b,b,a,b,b,c,b,c,c,b,b,a,a,c,c,c,a,a,,a,b,3,3,3,4,3,3,3,3,3,3,"Yes, I want to continue.",8.0,3.0,3.0,3.0,3.0,4.0,3.2,3.0,3.0,3.3333333333333335,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.458333333333334
19,0519d950-bde3-11eb-b905-ebad4cf144cd,2021-05-26 20:32:51,2021-05-26 20:45:58,786.0,"I have read the above, I agree and I am interested in participating in the research.",woman,18.0,Poprad,primary school,,6,4,single,2.0,4.166666666666667,3.0,3.8333333333333335,3.8333333333333335,4.5,4.0,4.25,4.0,5.0,3.8249999999999997,5.714285714285714,3.142857142857143,4.0,3.5,1.0,6.0,1.0,5.0,1.8,1.3636363636363635,2.75,1.7,4,totally agree,4,4,totally agree,totally agree,2,4,4,4,4,4,totally agree,totally agree,totally agree,totally agree,I don't agree at all,4,4,4,totally agree,totally agree,totally agree,I don't agree at all,totally agree,2,I don't agree at all,I don't agree at all,totally agree,4,3,5 - completely,2,5 - completely,4,5 - completely,5 - completely,5 - completely,3,5 - completely,5 - completely,5 - completely,4,4,3,4,2,4,5 - completely,5 - completely,4,5 - completely,5 - completely,4,4,5 - completely,5 - completely,1 - not at all,5 - completely,5 - completely,1 - not at all,5 - completely,4,5 - completely,1 - not at all,1 - not at all,3,5 - completely,1 - not at all,1 - not at all,5 - completely,1 - not at all,3,5 - completely,5 - completely,3,5 - completely,5 - completely,4,6.0,6.0,3,2,2,2,7.0,7.0,3,5,5,3,4,3,3,4,1 - totally disagree,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,6,7 - I feel very threatened,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,1 - I don’t feel any threat at all,4,5,6,a,c,a,b,b,a,a,b,a,a,b,a,a,c,a,a,c,c,b,b,c,5,1 - totally disagree,1 - totally disagree,1 - totally disagree,5,1 - totally disagree,2,1 - totally disagree,5,5,"Yes, I want to continue.",50.0,2.0,1.0,5.0,5.0,3.0,3.2,4.25,4.5,5.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0
20,052184a0-bde3-11eb-95d9-b99a1cd9da42,2021-05-26 08:20:02,2021-05-26 08:27:14,431.0,"I have read the above, I agree and I am interested in participating in the research.",woman,26.0,Košice III,"university (Mgr., Ing.)",,4,2,single,3.0,3.0,2.8333333333333335,2.8333333333333335,3.1666666666666665,3.0,3.5,3.75,3.6666666666666665,3.6666666666666665,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.272727272727273,2.0,3.1,4,neutral,neutral,neutral,neutral,2,neutral,neutral,2,neutral,neutral,neutral,neutral,4,neutral,neutral,2,neutral,neutral,neutral,neutral,neutral,2,neutral,neutral,neutral,neutral,neutral,4,neutral,3,4,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,b,b,b,b,b,c,b,b,c,b,b,b,b,a,c,c,a,c,a,b,b,4,4,3,3,4,3,3,3,3,3,"Yes, I want to continue.",30.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0
21,05428110-bde3-11eb-b235-5f03b60a1860,2021-05-26 11:07:25,2021-05-26 21:23:39,36973.0,"I have read the above, I agree and I am interested in participating in the research.",woman,42.0,Banská Bystrica,high school without graduation,,5,1 - religion is not important to me at all,married,4.0,2.3333333333333335,3.1666666666666665,3.3333333333333335,2.6666666666666665,2.8333333333333335,2.25,1.75,1.3333333333333333,2.0,2.9000000000000004,4.714285714285714,2.5714285714285716,6.5,2.75,1.75,6.0,1.6666666666666667,6.666666666666667,2.0,2.0,3.0,1.8,neutral,neutral,4,4,4,2,totally agree,2,2,4,neutral,2,4,2,2,2,4,2,2,I don't agree at all,2,neutral,4,4,4,2,2,4,2,2,2,3,2,1 - not at all,2,2,1 - not at all,3,1 - not at all,3,1 - not at all,1 - not at all,2,2,3,3,4,4,1 - not at all,2,3,1 - not at all,4,2,1 - not at all,1 - not at all,3,4,2,1 - not at all,4,2,1 - not at all,3,3,1 - not at all,2,3,3,1 - not at all,2,4,1 - not at all,5 - completely,3,2,3,5 - completely,5 - completely,6.0,4,2,2,2,2,5 - completely,5 - completely,7 - totally agree,7 - totally agree,7 - totally agree,5,3,2,4,2,1 - totally disagree,1 - totally disagree,3,2,5,6,7 - I feel very threatened,2,2,1 - I don’t feel any threat at all,7 - I feel very threatened,7 - I feel very threatened,6,b,a,a,c,c,c,b,c,c,a,b,a,a,a,c,b,c,c,b,c,c,4,2,1 - totally disagree,2,2,1 - totally disagree,3,1 - totally disagree,4,4,"Yes, I want to continue.",50.0,4.0,5.0,5.0,5.0,5.0,4.8,2.25,1.75,2.0,3.0,3.6,2.0,3.0,2.0,2.0,1.0,1.7083333333333335
22,05babee0-bde3-11eb-8f3c-d9807c94a3c2,2021-05-26 08:51:57,2021-05-26 09:46:31,3274.0,"I have read the above, I agree and I am interested in participating in the research.",woman,29.0,Levice,"university (Mgr., Ing.)",,4,1 - religion is not important to me at all,single,2.0,2.6666666666666665,3.6666666666666665,3.5,2.8333333333333335,2.5,3.5,3.25,1.3333333333333333,3.0,3.0777777777777775,3.857142857142857,3.857142857142857,4.25,2.0,2.75,4.0,2.6666666666666665,3.0,2.0,1.5454545454545454,1.5,3.0,I don't agree at all,4,4,neutral,neutral,2,4,4,neutral,2,neutral,neutral,4,neutral,2,neutral,neutral,neutral,neutral,2,neutral,4,neutral,neutral,2,4,4,neutral,2,4,3,3,4,1 - not at all,4,3,3,3,2,4,3,3,1 - not at all,3,3,3,4,4,3,4,3,3,2,3,2,3,4,4,2,2,2,3,2,3,2,1 - not at all,3,4,3,1 - not at all,2,2,2,5 - completely,3,4,4,4,4,4,3,3,3,4,5 - completely,4,4,5,5,3,4,2,2,2,2,2,2,5,2,4,5,3,3,3,2,3,3,3,b,a,a,c,c,b,a,b,a,b,b,a,a,a,b,b,a,b,,a,b,3,2,3,3,4,3,2,2,3,3,"Yes, I want to continue.",30.0,3.0,4.0,5.0,5.0,4.0,4.2,2.25,2.75,2.6666666666666665,4.0,2.6,3.0,4.0,3.0,3.0,2.0,2.708333333333333
23,05c8e6a0-bde3-11eb-971b-87bc9ca6b165,2021-05-26 08:03:46,2021-05-26 08:31:33,1667.0,"I have read the above, I agree and I am interested in participating in the research.",woman,33.0,Poprad,high school,,4,3,married,2.0,4.833333333333333,2.6666666666666665,3.3333333333333335,3.6666666666666665,4.0,3.0,3.0,4.666666666666667,5.0,2.9250000000000003,6.285714285714286,2.4285714285714284,4.75,4.5,4.5,5.666666666666667,5.666666666666667,4.333333333333333,2.0,2.0,2.5,1.8,totally agree,neutral,neutral,4,neutral,totally agree,neutral,neutral,neutral,4,4,2,4,4,4,totally agree,neutral,2,neutral,4,totally agree,neutral,4,neutral,4,totally agree,2,4,totally agree,totally agree,4,4,1 - not at all,5 - completely,2,5 - completely,3,5 - completely,5 - completely,3,5 - completely,4,4,3,3,4,2,2,5 - completely,3,2,4,3,3,2,3,3,3,3,1 - not at all,2,2,1 - not at all,3,3,1 - not at all,2,3,1 - not at all,1 - not at all,3,2,1 - not at all,7.0,5 - completely,1 - not at all,1 - not at all,5 - completely,5 - completely,7.0,6.0,1 - not at all,1 - not at all,1 - not at all,7.0,7.0,7.0,5,4,5,5,4,5,5,4,5,4,4,5,5,6,6,5,6,6,4,4,5,b,b,b,b,b,c,b,b,b,b,b,b,b,b,a,b,a,c,d,c,c,3,1 - totally disagree,3,1 - totally disagree,1 - totally disagree,1 - totally disagree,4,1 - totally disagree,4,3,"Yes, I want to continue.",50.0,3.0,5.0,5.0,5.0,5.0,4.6,2.0,2.75,3.0,3.0,2.2,3.0,2.0,2.0,3.0,1.0,5.083333333333334
24,067777a0-bde3-11eb-9633-2f8aee7721d9,2021-05-26 09:24:52,2021-05-26 09:36:43,710.0,"I have read the above, I agree and I am interested in participating in the research.",woman,28.0,Košice-okolie,high school,,4,3,single,3.0,3.3333333333333335,3.5,3.1666666666666665,2.6666666666666665,3.3333333333333335,3.25,3.75,3.6666666666666665,4.0,3.3333333333333335,5.0,4.714285714285714,5.0,4.25,4.0,4.666666666666667,4.666666666666667,4.666666666666667,1.8,2.0,1.0,3.1,2,totally agree,2,neutral,totally agree,2,4,neutral,4,4,4,neutral,4,2,4,4,neutral,4,I don't agree at all,2,4,4,4,neutral,2,4,2,2,neutral,neutral,3,3,3,3,3,5 - completely,5 - completely,3,4,3,4,4,4,4,5 - completely,3,4,4,4,5 - completely,3,4,3,4,2,4,4,3,4,3,3,3,4,4,3,3,4,3,3,3,3,5 - completely,4,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,5 - completely,4,6.0,4,4,5 - completely,5 - completely,4,6.0,6,5,4,5,5,4,3,5,4,4,4,4,4,5,5,4,4,6,4,4,6,a,b,c,a,b,b,b,b,b,b,b,a,b,a,c,c,a,a,,a,a,3,2,3,4,3,3,2,4,3,4,"Yes, I want to continue.",10.0,2.0,3.0,3.0,3.0,2.0,2.6,3.0,3.5,4.0,3.5,3.4,3.0,4.0,3.0,2.0,2.0,4.333333333333334
25,06c6ec40-bde3-11eb-878f-17b3d3727f89,2021-05-27 13:56:11,2021-05-27 14:04:10,478.0,"I have read the above, I agree and I am interested in participating in the research.",man,54.0,Prešov,high school without graduation,,3,4,married,3.0,2.8333333333333335,3.6666666666666665,3.5,2.8333333333333335,3.1666666666666665,3.25,3.5,3.0,3.0,2.9166666666666665,4.571428571428571,3.7142857142857144,5.0,5.0,5.0,7.0,5.0,7.0,2.2,2.1818181818181817,1.25,3.3,2,4,neutral,4,2,2,4,4,2,4,neutral,neutral,neutral,neutral,neutral,4,4,4,neutral,4,neutral,4,4,2,neutral,neutral,neutral,neutral,neutral,neutral,4,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,3,4,1 - not at all,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,6.0,5 - completely,5 - completely,2,4,4,4,4,4,5,5,5,5,4,6,5,5,5,5,5,5,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,5,5,5,7 - I feel very threatened,7 - I feel very threatened,7 - I feel very threatened,b,c,a,c,b,b,b,b,c,b,b,b,a,c,c,b,a,a,,a,b,4,4,2,4,4,4,3,3,2,3,"Yes, I want to continue.",10.0,3.0,3.0,3.0,3.0,2.0,2.8,2.25,3.25,3.0,3.0,3.2,2.0,3.0,4.0,3.0,1.0,5.0
